order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD157742,ID2967254220,2019-07-29,Bakers,"[('iAssist Line', 1), ('Lucent 330S', 2), ('Thunder line', 1)]",6865.0,75.67,-37.810554100000004,145.00478710000004,15,5910.92,Winter,True,0.8426,"love this phone love this phone. huge storage capacity, battery is fantastic compared to my previous phone, and it charges very fast with the provided charger. only downfall is that it does get pretty hot when charging. would definitely recommend it.",True
ORD319970,ID0844495712,2019-10-02,Thompson,"[('Thunder line', 2), ('Toshika 750', 2), ('iAssist Line', 2)]",17450.0,100.93,-37.8194359,144.9526438,25,13188.43,Spring,True,0.8984,"good it,s what i wanted",True
ORD092576,ID0591399036,2019-01-18,Nickolson,"[('iAssist Line', 1), ('Thunder line', 2)]",6585.0,93.46,-37.822337899999994,144.96099719999995,25,5032.21,Summer,True,0.8599,easy to use excelent excelent cell,True
ORD291861,ID0259616740,2019-07-30,Thompson,"[('Universe Note', 2), ('Alcon 10', 2), ('Lucent 330S', 1), ('Olivia x460', 1)]",27255.0,65.86,-37.8080788,144.9516851,15,23232.61,Winter,False,0.653,None,True
ORD158982,ID0552599910,2019-07-09,Bakers,"[('Toshika 750', 2), ('Candle Inferno', 2)]",9500.0,71.27,-37.7992717,144.97722280000005,5,9096.27,Winter,False,1.9835,very good phone. does everything i want it to.,True
ORD206013,ID0591233417,2019-02-15,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 2)]",18760.0,78.75,-37.8245751,144.95283659999996,0,18838.75,Summer,False,1.4186,has worked great just as described. has worked great,True
ORD149550,ID0441030950,2019-12-24,Thompson,"[('pearTV', 1), ('Toshika 750', 1), ('Universe Note', 1)]",14080.0,57.43,-37.811480700000004,144.93783190000005,0,14137.43,Summer,False,0.8231,"not unlocked not unlocked, seems to be a trend and i should have read the reviews. returning.",False
ORD177471,ID6167191165,2019-05-07,Nickolson,"[('Candle Inferno', 1), ('pearTV', 2)]",13050.0,63.28,-37.8161066,144.9640479,25,9850.78,Autumn,True,0.5576,i can not use the phone. touch screen problems. i have problems with the phone the touch screen doesnt work.,False
ORD396364,ID0368390007,2019-06-21,Nickolson,"[('iStream', 2), ('Lucent 330S', 1)]",1530.0,71.81,-37.80198529999999,144.9713861,25,1219.31,Winter,False,1.856,five stars it was easy to activate i am very pleased,True
ORD407809,ID0571731474,2019-07-03,Thompson,"[('Olivia x460', 2), ('Lucent 330S', 2)]",4910.0,80.83,-37.8243601,144.9440946,10,4499.83,Winter,True,1.327,five stars awesome phone!...like new condition...why spend more for the s8...outclasses alcon 7...an android marvel!...s7 rocks!,True
ORD216919,ID0266737144,2019-12-20,Nickolson,"[('iAssist Line', 2), ('Thunder line', 2), ('Toshika 750', 1), ('Olivia x460', 1)]",14355.0,87.4,-37.818514799999996,144.9711063,5,13724.65,Summer,True,0.1371,"nice phone great phone, reasonable price. highly recommend.",True
ORD349009,ID2190478932,2019-07-19,Nickolson,"[('iStream', 2), ('pearTV', 2), ('Candle Inferno', 2)]",13780.0,75.74,-37.8162554,144.9640149,10,12477.74,Winter,True,0.5521,smartphone good performance better value decent phone... smartphone good performance better value.,True
ORD271069,ID0054392209,2019-11-11,Thompson,"[('iStream', 1), ('pearTV', 1), ('Alcon 10', 2), ('Olivia x460', 2)]",26810.0,82.31,-37.7992857,144.9502069,25,20189.81,Spring,True,1.5156,works perfectly i was first scared to buy this product after reading all the reviews but after receiving it looking brand new i was not disappointed. it connected easily to att and now works great!!,True
ORD451670,ID0588194334,2019-07-18,Nickolson,"[('iStream', 2), ('Toshika 750', 1), ('Lucent 330S', 2), ('Thunder line', 2)]",11440.0,61.15,-37.814590700000004,144.9718229,5,10929.15,Winter,True,0.4885,was shipped a box of metal plates and no phone ripped off,False
ORD023088,ID1449266815,2019-08-19,Bakers,"[('Candle Inferno', 2), ('iAssist Line', 2), ('Olivia x460', 1)]",6535.0,79.37,-37.8165934,144.983953,25,4980.62,Winter,False,1.2342,almost satisfied there is only one tiny problem that the speaker is not as clear as i was expected. camera is good; battery is good; and everything else seems to be good.,True
ORD065806,ID0767710278,2019-01-13,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 1), ('iStream', 1), ('Toshika 750', 2)]",12245.0,81.54,-37.80535820000001,144.9734661,0,12326.54,Summer,True,1.5132,love the phone! love the phone! very happy with it!,True
ORD172954,ID0767592619,2019-05-20,Nickolson,"[('iAssist Line', 1), ('Universe Note', 2)]",9125.0,65.32,-37.8079225,144.9732186,25,6909.07,Autumn,False,1.231,"good display and software xp 2 looks beautiful and also the software is designed well, front selfie camera is delivering good picture. i liked the display well. performance is alright.!",True
ORD356542,ID6237546486,2019-02-11,Bakers,"[('Universe Note', 2), ('Toshika 750', 2)]",15540.0,76.68,-37.801956,145.00332219999999,25,11731.68,Summer,False,1.1434,"good phone for my daughter good phone for my daughter, she likes it a lot and we've had no problems. did have to buy an sd card for more storage.",True
ORD129463,ID4342425833,2019-09-06,Nickolson,"[('Olivia x460', 2), ('iAssist Line', 1), ('Candle Inferno', 2)]",5535.0,101.89,-37.8238027,144.9788569,10,5083.39,Spring,True,1.0028,great lucent g quality phone for the price point,True
ORD360934,ID3313210947,2019-08-14,Nickolson,"[('iStream', 2), ('iAssist Line', 2), ('Lucent 330S', 2), ('Toshika 750', 2)]",15850.0,45.54,-37.818506299999996,144.96708869999995,10,14310.54,Winter,True,0.2167,"horrible phone, drained battery and bad customer support. after four months the phone will not hold a charge, turns off randomly, super glitchy, and battery last like two hours. customer support just says ""sorry nothing we can do"" for the money you waste on this you think it would last more than four months.",False
ORD248390,ID0387152991,2019-02-13,Thompson,"[('iStream', 2), ('Alcon 10', 1)]",9250.0,73.33,-37.8053849,144.94865,5,8860.83,Summer,False,0.8231,good 'ol universes it's great except the fact you can't be on the internet and while using the phone any lines :(,True
ORD034683,ID0305909740,2019-01-03,Bakers,"[('Candle Inferno', 2), ('Toshika 750', 2), ('iAssist Line', 1), ('iStream', 1)]",11875.0,58.24,-37.804320399999995,145.00107419999995,25,8964.49,Summer,False,0.8144,pass no fingerprint reader has to return - not sure if this works in the us,False
ORD239316,ID0113541105,2019-06-11,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 1)]",5550.0,58.57,-37.817547499999996,144.9633031,15,4776.07,Winter,True,0.5617,works with the other olivia i had to buy as ... works with the other olivia i had to buy as it is the same phone but was never able to get the phone nunber from the phone i bought on digico so went to walmart and bought a identical phone and the charger works on it.,False
ORD122962,ID3731246954,2019-05-15,Bakers,"[('Lucent 330S', 1), ('iAssist Line', 1), ('Olivia x460', 1)]",4680.0,55.4,-37.8198249,145.0118938,25,3565.4,Autumn,False,1.8287,product not usable i was not told when ordering this phone that it was a 3g phone when verizon only uses 4g,False
ORD338041,ID6167441078,2019-08-06,Nickolson,"[('Universe Note', 2), ('Alcon 10', 2), ('iStream', 2), ('pearTV', 2)]",37720.0,62.47,-37.8157799,144.96516880000001,10,34010.47,Winter,False,0.4967,i definitely like this product.  wanted to be able to watch istream on my tv!  easy to install!,True
ORD499006,ID0498680831,2019-02-27,Bakers,"[('iStream', 1), ('Thunder line', 2)]",4510.0,86.66,-37.812476200000006,144.9940134,0,4596.66,Summer,True,0.2961,five stars very good,True
ORD118374,ID1404219801,2019-11-13,Bakers,"[('Alcon 10', 2), ('Lucent 330S', 1)]",19130.0,75.6,-37.8025023,144.9923117,25,14423.1,Spring,True,0.8728,five stars works well,True
ORD110991,ID6167247180,2019-10-13,Thompson,"[('Toshika 750', 2), ('Thunder line', 1)]",10820.0,104.84,-37.8206706,144.95592019999995,10,9842.84,Spring,True,1.1825,five stars excellent,True
ORD418569,ID4909776703,2019-10-16,Bakers,"[('Alcon 10', 1), ('Universe Note', 1), ('Toshika 750', 2), ('pearTV', 1)]",27350.0,93.03,-37.823333500000004,144.99988090000005,25,20605.53,Spring,True,1.5399,"not to buy it slow, starts playing adds out of the blues. nothing is ok with this phone",False
ORD209441,ID1681675817,2019-12-16,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 1), ('iAssist Line', 1), ('Candle Inferno', 2)]",5540.0,96.14,-37.809813399999996,144.9765858,25,4251.14,Summer,True,1.1569,"love it! great price love it! great price, and now my phone bill is 40$ cheaper!!!!!!",True
ORD147479,ID6167417937,2019-09-14,Nickolson,"[('Universe Note', 1), ('iAssist Line', 2), ('Olivia x460', 1), ('Candle Inferno', 1)]",9555.0,100.71,-37.8150115,144.9601599,5,9177.96,Spring,True,0.9171,brought it for my son & does exactly what i want it to do.,True
ORD066963,ID1927197436,2019-03-10,Thompson,"[('Universe Note', 1), ('Candle Inferno', 2), ('Olivia x460', 1), ('pearTV', 1)]",11845.0,65.35,-37.803106899999996,144.95105159999997,5,11318.1,Autumn,False,1.121,five stars i liked it.,True
ORD246446,ID0356127550,2019-04-22,Bakers,"[('iStream', 1), ('Olivia x460', 1)]",1375.0,79.38,-37.8178715,144.9893643,0,1454.38,Autumn,True,1.0173,three stars good for what i need it for,True
ORD079376,ID0441996193,2019-01-30,Bakers,"[('iAssist Line', 1), ('Toshika 750', 2)]",10865.0,98.62,-37.8210294,145.00084760000001,0,10963.62,Summer,True,1.3238,"awesome phone at a great price i love this phone. easy to use, fast, cameras are terrific. outstanding quality at a great low price.",True
ORD359002,ID0269335006,2019-04-11,Nickolson,"[('Thunder line', 2), ('Alcon 10', 1)]",13310.0,66.56,-37.816912,144.9795302,10,12045.56,Autumn,True,0.8973,everything great phone,True
ORD355768,ID0214092311,2019-07-07,Bakers,"[('Toshika 750', 1), ('pearTV', 2), ('iStream', 2)]",17240.0,82.31,-37.8088698,145.0155561,5,16460.31,Winter,True,1.7918,i love it is working perfectly. i love it,True
ORD031968,ID4520380513,2019-05-20,Thompson,"[('Toshika 750', 2), ('pearTV', 1)]",14950.0,82.25,-37.8117624,144.9565065,15,12789.75,Autumn,True,0.8361,quality excellent product,True
ORD007444,ID0370243926,2019-07-09,Nickolson,"[('Alcon 10', 2), ('Olivia x460', 2)]",20350.0,57.83,-37.801495,144.9675869,5,19390.33,Winter,False,1.9113,"unreliable charging of the phone. the recharging of the phone is terrible. battery does not last long. have to have the back cover off in order to charge the phone properly. then it takes a long time to charge. very unreliable, and i am disappointed as well in this product.",False
ORD072155,ID3213448195,2019-08-19,Thompson,"[('pearTV', 2), ('Lucent 330S', 2)]",15080.0,67.64,-37.80538920000001,144.9565606,10,13639.64,Winter,False,1.1637,five stars good prompt nice liked it,True
ORD350975,ID5002592918,2019-12-14,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 2), ('Candle Inferno', 2), ('pearTV', 2)]",18390.0,90.0,-37.8121457,144.95188180000005,15,15721.5,Summer,True,0.4273,"very pleased this phone was classified as ""used good condition"". i would say it is very good. the only wear is very slightly scratches on the screen. great phone for the money.",True
ORD279498,ID0294630419,2019-09-18,Nickolson,"[('iAssist Line', 1), ('Alcon 10', 1), ('iStream', 2), ('Thunder line', 1)]",13655.0,63.86,-37.8161624,144.98102519999995,10,12353.36,Spring,False,1.0447,"phone's battery will not charge with any cable. i ... phone's battery will not charge with any cable. i have to switch the battery out of a broken phone, charge the battery up inside of the broken phone, and then place the battery back inside of this phone.",False
ORD319191,ID6167489409,2019-06-20,Thompson,"[('pearTV', 2), ('Olivia x460', 1), ('Alcon 10', 2), ('iStream', 2)]",32045.0,50.67,-37.8099973,144.9582524,25,24084.42,Winter,False,1.0276,i got beat! it's been freezing up since i got it and the charger never worked.,False
ORD347754,ID0319157184,2019-10-01,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 1), ('iAssist Line', 1), ('Universe Note', 2)]",13915.0,79.94,-37.805634399999995,144.9668635,10,12603.44,Spring,False,1.462,lucentrola's best phone for the price this phone is amazing much more proficient than my olivia universe,True
ORD394267,ID0356098542,2019-02-03,Bakers,"[('pearTV', 1), ('Lucent 330S', 1), ('Thunder line', 2), ('Toshika 750', 1)]",16220.0,96.85,-37.8213193,144.9908534,5,15505.85,Summer,True,1.318,five stars it's good enough to use,True
ORD280937,ID6167440977,2019-04-14,Nickolson,"[('Universe Note', 2), ('Olivia x460', 1), ('Candle Inferno', 1)]",8555.0,79.18,-37.8151371,144.9637175,25,6495.43,Autumn,True,0.6413,great phone my husband loves this phone. better than the universe he had.,True
ORD466812,ID0373645976,2019-12-25,Thompson,"[('Olivia x460', 1), ('Alcon 10', 2)]",19125.0,66.99,-37.808865399999995,144.9291692,0,19191.99,Summer,False,1.6303,returned it in 2 days. digital assistants have a long way to go.,False
ORD317116,ID4418535313,2019-01-20,Thompson,"[('Olivia x460', 1), ('iStream', 1), ('Lucent 330S', 1), ('Alcon 10', 1)]",11555.0,104.46,-37.80244920000001,144.96344530000005,10,10503.96,Summer,True,1.8357,very nice the cell phone working very nice. i haven't any problem with it.,True
ORD077914,ID0305913660,2019-06-14,Bakers,"[('Toshika 750', 2), ('iStream', 2)]",8940.0,64.81,-37.8011831,144.99970259999995,25,6769.81,Winter,False,1.0569,good buy quality depends from item to item. my item received was of good quality.,True
ORD360923,ID3807748037,2019-07-31,Bakers,"[('iAssist Line', 1), ('Thunder line', 1)]",4405.0,63.58,-37.8063556,144.9979988,25,3367.33,Winter,False,0.4727,"three stars good design, sturdy but very slow.",True
ORD103020,ID0663120916,2019-06-06,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 1), ('iStream', 1), ('Olivia x460', 1)]",12785.0,55.16,-37.8002435,144.95504440000005,25,9643.91,Winter,True,1.5513,terrible service terrible service in nyc on tmobile,False
ORD446209,ID4716795525,2019-04-21,Bakers,"[('Universe Note', 1), ('pearTV', 1), ('Candle Inferno', 1), ('iAssist Line', 2)]",14640.0,79.35,-37.818741100000004,144.953228,25,11059.35,Autumn,True,8115.409,five stars good!,True
ORD024342,ID4157116182,2019-03-23,Bakers,"[('iStream', 1), ('Toshika 750', 2), ('Lucent 330S', 2), ('Alcon 10', 1)]",20200.0,64.38,-37.8182455,144.9965783,0,20264.38,Autumn,True,0.9259,"bad buy the cell worked two months and there was no more, not if the battery is damaged or just came",False
ORD132889,ID0595858242,2019-01-30,Nickolson,"[('iAssist Line', 1), ('Universe Note', 2)]",9125.0,73.68,-37.80961420000001,144.9711285,25,6917.43,Summer,False,1.0093,nice phone case nice phone case,True
ORD172614,ID0529158787,2019-02-02,Thompson,"[('Universe Note', 2), ('Thunder line', 2), ('iStream', 1)]",11410.0,86.4,-37.8240925,144.9352979,25,8643.9,Summer,True,1.6393,"item description not accurate, it says its a verizon ... item description not accurate, it says its a verizon phone but when we tried to activate verizon says its not....",False
ORD182876,ID0702375979,2019-05-26,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 2), ('Alcon 10', 2)]",24680.0,62.28,-37.8072282,144.9424879,10,22274.28,Autumn,False,0.7278,easy to use too the sound & take photos are good .,True
ORD175547,ID0628174628,2019-01-18,Thompson,"[('Universe Note', 2), ('Thunder line', 2)]",11260.0,85.11,-37.8127537,144.9479949,0,11345.11,Summer,True,0.0819,great phone great phone! brand new and works great! just be careful when ordering accessories on the digico page for it.. both the suggested case and screen protector were the wrong ones.,True
ORD137993,ID0591274706,2019-06-17,Nickolson,"[('Olivia x460', 2), ('Universe Note', 1), ('pearTV', 2)]",18520.0,69.03,-37.8239191,144.9562884,5,17663.03,Winter,False,1.3082,"good for the price the phone is made for the over seas market, but does work in us. i have att, and it is working.",True
ORD087334,ID0589425753,2019-01-26,Nickolson,"[('Lucent 330S', 2), ('Alcon 10', 1), ('Candle Inferno', 2), ('iAssist Line', 1)]",14495.0,96.3,-37.809470399999995,144.97271819999997,10,13141.8,Summer,True,1.0532,"really nice phone - lucent g7 power every thing about the phone is spot on. it met my expectations. phone was value for money. delivery was on time. i will buy it again, if given the opportunity",True
ORD112628,ID0356474514,2019-09-11,Bakers,"[('iStream', 2), ('pearTV', 1)]",6610.0,63.28,-37.7996059,144.9906674,5,6342.78,Spring,False,8111.1743,i never got my cell phone. nunca me llegó el celular,False
ORD042906,ID3191033046,2019-05-08,Nickolson,"[('Thunder line', 1), ('Olivia x460', 1)]",3405.0,66.35,-37.8117793,144.96705480000003,5,3301.1,Autumn,True,0.7898,"bad phone we were excited to find this phone at a reasonable price. unfortunately, the phone only worked long enough for us to activate it.",False
ORD222413,ID0575560984,2019-01-01,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 2), ('Olivia x460', 2)]",11220.0,101.93,-37.8251136,144.9849581,10,10199.93,Summer,True,1.5369,works so far so good,True
ORD110383,ID0302571121,2019-10-27,Bakers,"[('Universe Note', 1), ('Alcon 10', 1)]",12400.0,106.45,-37.802320200000004,144.9789589,15,10646.45,Spring,True,1.6669,would buy again great phone fast lots of cool features. down side battery doesn't hold much of a charge. have to charge it twice a day,True
ORD064104,ID1463620796,2019-04-28,Bakers,"[('Olivia x460', 2), ('pearTV', 2), ('Thunder line', 2), ('iStream', 1)]",19580.0,78.99,-37.8183031,145.0077128,15,16721.99,Autumn,True,1.4352,five stars iam happy,True
ORD417406,ID0774501396,2019-05-24,Thompson,"[('Alcon 10', 2), ('Olivia x460', 1)]",19125.0,78.31,-37.8087665,144.95803759999995,15,16334.56,Autumn,True,1.0581,five stars almost like new. workso great!,True
ORD383932,ID3793626746,2019-09-16,Nickolson,"[('Alcon 10', 1), ('iStream', 1)]",9100.0,102.29,-37.8234736,144.97819109999998,15,7837.29,Spring,False,0.9339,best phone for the price this is the best phone you can get a this price its really fast battery is good phone works great for me specially at gaming pretty nice,True
ORD131004,ID6202471440,2019-10-29,Nickolson,"[('Thunder line', 1), ('iAssist Line', 2)]",6630.0,103.67,-37.8229455,144.9811356,0,6733.67,Spring,False,1.1279,i love it. the best i have ever owned,True
ORD109822,ID0227770398,2019-08-14,Bakers,"[('iStream', 2), ('Universe Note', 1), ('Candle Inferno', 1)]",4180.0,81.49,-37.79991370000001,144.98490790000002,25,3216.49,Winter,True,1.4437,"the best phone on the market. excellent phone! curved edge, clarity, processing power--just a fantastic product.",True
ORD045147,ID6167236687,2019-04-18,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 1), ('Toshika 750', 1), ('iStream', 1)]",7880.0,80.74,-37.8116531,144.96484109999997,0,7960.74,Autumn,True,0.8768,great buy this is a great phone. olivia has done it again. takes great photos even in terrible light. battery lasts forever.,True
ORD482727,ID0207093572,2019-01-29,Bakers,"[('Toshika 750', 2), ('iStream', 2)]",8940.0,77.09,-37.8041467,145.0078254,5,8570.09,Summer,False,1.2848,its very nice,True
ORD188878,ID0571731201,2019-01-09,Thompson,"[('iAssist Line', 1), ('iStream', 1)]",2375.0,82.0,-37.8244894,144.94609690000001,15,2100.75,Summer,True,1.3181,already freezing after one month this phone has to be the absolutely worst phone i've ever purchased from toshika. i suspect it was used and unfortunately it started freezing after the return date was reached. i am going to see what i can do about exchanging this for a different phone. extremely disappointed!!,False
ORD124288,ID2213858157,2019-04-01,Bakers,"[('Universe Note', 2), ('Lucent 330S', 1)]",8130.0,67.32,-37.80588970000001,144.9783705,15,6977.82,Autumn,False,1.5518,great form factor does work as advertised,True
ORD408158,ID3961293509,2019-06-16,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 2), ('iAssist Line', 1)]",20555.0,63.35,-37.8235083,144.9674029,15,17535.1,Winter,False,0.5786,good quality great used phone. worth the money,True
ORD162430,ID1367608941,2019-08-10,Nickolson,"[('Thunder line', 2), ('iStream', 1), ('Universe Note', 2), ('pearTV', 2)]",24030.0,84.83,-37.798970600000004,144.9707095,15,20510.33,Winter,True,2.1869,"workes awesome in sweden fast delivery, workes awesome in sweden.",True
ORD080059,ID0030287460,2019-05-20,Bakers,"[('Olivia x460', 1), ('pearTV', 2)]",13845.0,82.87,-37.80056610000001,144.97651169999997,15,11851.12,Autumn,True,1.9526,it's a very nice phone works perfectly fine,True
